source_dataset,case_id,base_case_id,split_group,source_split,operation_id,axis,pp,pp0,llcoil,rrc,nncoil,rrce,zzc,fields_npz,structure_npz
legacy_stage4,case_g024_op04,case_g024,case_g024,train,op04,0.0,2566.842,0.00481,0.8752,8.4834,3.0,26.5261,4.3349,fields/case_g024_op04.npz,structure_features/case_g024_op04.npz
legacy_stage4,case_g024_op05,case_g024,case_g024,train,op05,0.0,1910.961,0.011167,0.8752,8.4834,3.0,26.5261,4.3349,fields/case_g024_op05.npz,structure_features/case_g024_op05.npz
legacy_stage4,case_g024_op06,case_g024,case_g024,train,op06,0.0,1537.939,0.070944,0.8752,8.4834,3.0,26.5261,4.3349,fields/case_g024_op06.npz,structure_features/case_g024_op06.npz
legacy_stage4,case_g025_op01,case_g025,case_g025,train,op01,0.0,549.618,0.042543,1.3931,5.9389,6.0,21.8965,3.9211,fields/case_g025_op01.npz,structure_features/case_g025_op01.npz
legacy_stage4,case_g025_op02,case_g025,case_g025,train,op02,0.0,2030.989,0.016283,1.3931,5.9389,6.0,21.8965,3.9211,fields/case_g025_op02.npz,structure_features/case_g025_op02.npz
legacy_stage4,case_g025_op03,case_g025,case_g025,train,op03,0.0,2595.717,0.095993,1.3931,5.9389,6.0,21.8965,3.9211,fields/case_g025_op03.npz,structure_features/case_g025_op03.npz
legacy_stage4,case_g025_op04,case_g025,case_g025,train,op04,0.0,1304.172,0.022455,1.3931,5.9389,6.0,21.8965,3.9211,fields/case_g025_op04.npz,structure_features/case_g025_op04.npz
legacy_stage4,case_g025_op05,case_g025,case_g025,train,op05,0.0,1527.726,0.005363,1.3931,5.9389,6.0,21.8965,3.9211,fields/case_g025_op05.npz,structure_features/case_g025_op05.npz
legacy_stage4,case_g025_op06,case_g025,case_g025,train,op06,0.0,2233.196,0.00736,1.3931,5.9389,6.0,21.8965,3.9211,fields/case_g025_op06.npz,structure_features/case_g025_op06.npz
legacy_stage4,case_g026_op01,case_g026,case_g026,val,op01,0.0,1729.149,0.004247,0.8501,2.1985,4.0,21.3798,4.6393,fields/case_g026_op01.npz,structure_features/case_g026_op01.npz
legacy_stage4,case_g026_op02,case_g026,case_g026,val,op02,0.0,2501.416,0.015836,0.8501,2.1985,4.0,21.3798,4.6393,fields/case_g026_op02.npz,structure_features/case_g026_op02.npz
legacy_stage4,case_g026_op03,case_g026,case_g026,val,op03,0.0,1979.342,0.035924,0.8501,2.1985,4.0,21.3798,4.6393,fields/case_g026_op03.npz,structure_features/case_g026_op03.npz
legacy_stage4,case_g026_op04,case_g026,case_g026,val,op04,0.0,2640.439,0.025937,0.8501,2.1985,4.0,21.3798,4.6393,fields/case_g026_op04.npz,structure_features/case_g026_op04.npz
legacy_stage4,case_g026_op05,case_g026,case_g026,val,op05,0.0,881.683,0.006531,0.8501,2.1985,4.0,21.3798,4.6393,fields/case_g026_op05.npz,structure_features/case_g026_op05.npz
legacy_stage4,case_g026_op06,case_g026,case_g026,val,op06,0.0,1188.138,0.067243,0.8501,2.1985,4.0,21.3798,4.6393,fields/case_g026_op06.npz,structure_features/case_g026_op06.npz
legacy_stage4,case_g027_op01,case_g027,case_g027,train,op01,0.0,2490.669,0.066645,0.6373,3.9335,2.0,20.3595,1.9989,fields/case_g027_op01.npz,structure_features/case_g027_op01.npz
legacy_stage4,case_g027_op02,case_g027,case_g027,train,op02,0.0,2061.477,0.015391,0.6373,3.9335,2.0,20.3595,1.9989,fields/case_g027_op02.npz,structure_features/case_g027_op02.npz
legacy_stage4,case_g027_op03,case_g027,case_g027,train,op03,0.0,2921.017,0.003696,0.6373,3.9335,2.0,20.3595,1.9989,fields/case_g027_op03.npz,structure_features/case_g027_op03.npz
legacy_stage4,case_g027_op04,case_g027,case_g027,train,op04,0.0,1429.66,0.044277,0.6373,3.9335,2.0,20.3595,1.9989,fields/case_g027_op04.npz,structure_features/case_g027_op04.npz
legacy_stage4,case_g027_op05,case_g027,case_g027,train,op05,0.0,571.187,0.020203,0.6373,3.9335,2.0,20.3595,1.9989,fields/case_g027_op05.npz,structure_features/case_g027_op05.npz
legacy_stage4,case_g027_op06,case_g027,case_g027,train,op06,0.0,1180.886,0.007297,0.6373,3.9335,2.0,20.3595,1.9989,fields/case_g027_op06.npz,structure_features/case_g027_op06.npz
legacy_stage4,case_g028_op01,case_g028,case_g028,train,op01,0.0,524.198,0.058975,0.9595,5.3396,2.0,24.2031,2.7029,fields/case_g028_op01.npz,structure_features/case_g028_op01.npz
legacy_stage4,case_g028_op02,case_g028,case_g028,train,op02,0.0,2800.226,0.035077,0.9595,5.3396,2.0,24.2031,2.7029,fields/case_g028_op02.npz,structure_features/case_g028_op02.npz
legacy_stage4,case_g028_op03,case_g028,case_g028,train,op03,0.0,1242.467,0.003858,0.9595,5.3396,2.0,24.2031,2.7029,fields/case_g028_op03.npz,structure_features/case_g028_op03.npz
legacy_stage4,case_g028_op04,case_g028,case_g028,train,op04,0.0,2562.836,0.010272,0.9595,5.3396,2.0,24.2031,2.7029,fields/case_g028_op04.npz,structure_features/case_g028_op04.npz
legacy_stage4,case_g028_op05,case_g028,case_g028,train,op05,0.0,1664.051,0.006597,0.9595,5.3396,2.0,24.2031,2.7029,fields/case_g028_op05.npz,structure_features/case_g028_op05.npz
legacy_stage4,case_g028_op06,case_g028,case_g028,train,op06,0.0,1951.291,0.025159,0.9595,5.3396,2.0,24.2031,2.7029,fields/case_g028_op06.npz,structure_features/case_g028_op06.npz
legacy_stage4,case_g029_op01,case_g029,case_g029,train,op01,0.0,2605.267,0.009363,1.307,5.2743,4.0,25.417,1.2306,fields/case_g029_op01.npz,structure_features/case_g029_op01.npz
legacy_stage4,case_g029_op02,case_g029,case_g029,train,op02,0.0,1494.187,0.003506,1.307,5.2743,4.0,25.417,1.2306,fields/case_g029_op02.npz,structure_features/case_g029_op02.npz
legacy_stage4,case_g029_op03,case_g029,case_g029,train,op03,0.0,2162.207,0.019373,1.307,5.2743,4.0,25.417,1.2306,fields/case_g029_op03.npz,structure_features/case_g029_op03.npz
legacy_stage4,case_g029_op04,case_g029,case_g029,train,op04,0.0,2282.176,0.08268,1.307,5.2743,4.0,25.417,1.2306,fields/case_g029_op04.npz,structure_features/case_g029_op04.npz
legacy_stage4,case_g029_op05,case_g029,case_g029,train,op05,0.0,923.158,0.039582,1.307,5.2743,4.0,25.417,1.2306,fields/case_g029_op05.npz,structure_features/case_g029_op05.npz
legacy_stage4,case_g029_op06,case_g029,case_g029,train,op06,0.0,763.479,0.010885,1.307,5.2743,4.0,25.417,1.2306,fields/case_g029_op06.npz,structure_features/case_g029_op06.npz
legacy_stage4,case_g030_op01,case_g030,case_g030,train,op01,0.0,1444.859,0.058853,0.9395,5.7368,4.0,29.3805,2.8133,fields/case_g030_op01.npz,structure_features/case_g030_op01.npz
legacy_stage4,case_g030_op02,case_g030,case_g030,train,op02,0.0,2373.355,0.008496,0.9395,5.7368,4.0,29.3805,2.8133,fields/case_g030_op02.npz,structure_features/case_g030_op02.npz
legacy_stage4,case_g030_op03,case_g030,case_g030,train,op03,0.0,2972.367,0.004755,0.9395,5.7368,4.0,29.3805,2.8133,fields/case_g030_op03.npz,structure_features/case_g030_op03.npz
legacy_stage4,case_g030_op04,case_g030,case_g030,train,op04,0.0,847.527,0.046415,0.9395,5.7368,4.0,29.3805,2.8133,fields/case_g030_op04.npz,structure_features/case_g030_op04.npz
legacy_stage4,case_g030_op05,case_g030,case_g030,train,op05,0.0,1966.352,0.021203,0.9395,5.7368,4.0,29.3805,2.8133,fields/case_g030_op05.npz,structure_features/case_g030_op05.npz
legacy_stage4,case_g030_op06,case_g030,case_g030,train,op06,0.0,1281.757,0.013018,0.9395,5.7368,4.0,29.3805,2.8133,fields/case_g030_op06.npz,structure_features/case_g030_op06.npz
legacy_stage4,case_g031_op01,case_g031,case_g031,train,op01,0.0,1992.369,0.005902,0.6971,7.7339,2.0,24.122,1.7477,fields/case_g031_op01.npz,structure_features/case_g031_op01.npz
legacy_stage4,case_g031_op02,case_g031,case_g031,train,op02,0.0,1006.081,0.018765,0.6971,7.7339,2.0,24.122,1.7477,fields/case_g031_op02.npz,structure_features/case_g031_op02.npz
legacy_stage4,case_g031_op03,case_g031,case_g031,train,op03,0.0,2934.06,0.068796,0.6971,7.7339,2.0,24.122,1.7477,fields/case_g031_op03.npz,structure_features/case_g031_op03.npz
legacy_stage4,case_g031_op04,case_g031,case_g031,train,op04,0.0,1338.718,0.046612,0.6971,7.7339,2.0,24.122,1.7477,fields/case_g031_op04.npz,structure_features/case_g031_op04.npz
legacy_stage4,case_g031_op05,case_g031,case_g031,train,op05,0.0,2348.677,0.013642,0.6971,7.7339,2.0,24.122,1.7477,fields/case_g031_op05.npz,structure_features/case_g031_op05.npz
legacy_stage4,case_g031_op06,case_g031,case_g031,train,op06,0.0,577.961,0.004223,0.6971,7.7339,2.0,24.122,1.7477,fields/case_g031_op06.npz,structure_features/case_g031_op06.npz
legacy_stage4,case_g032_op01,case_g032,case_g032,val,op01,0.0,2662.504,0.022414,1.047,8.8516,6.0,23.7685,3.2095,fields/case_g032_op01.npz,structure_features/case_g032_op01.npz
legacy_stage4,case_g032_op02,case_g032,case_g032,val,op02,0.0,1272.284,0.062847,1.047,8.8516,6.0,23.7685,3.2095,fields/case_g032_op02.npz,structure_features/case_g032_op02.npz
legacy_stage4,case_g032_op03,case_g032,case_g032,val,op03,0.0,2146.84,0.042618,1.047,8.8516,6.0,23.7685,3.2095,fields/case_g032_op03.npz,structure_features/case_g032_op03.npz
legacy_stage4,case_g032_op04,case_g032,case_g032,val,op04,0.0,2384.061,0.005418,1.047,8.8516,6.0,23.7685,3.2095,fields/case_g032_op04.npz,structure_features/case_g032_op04.npz
legacy_stage4,case_g032_op05,case_g032,case_g032,val,op05,0.0,1588.65,0.012724,1.047,8.8516,6.0,23.7685,3.2095,fields/case_g032_op05.npz,structure_features/case_g032_op05.npz
legacy_stage4,case_g032_op06,case_g032,case_g032,val,op06,0.0,801.032,0.003226,1.047,8.8516,6.0,23.7685,3.2095,fields/case_g032_op06.npz,structure_features/case_g032_op06.npz
legacy_stage4,case_g033_op01,case_g033,case_g033,train,op01,0.0,2602.606,0.008406,1.2705,6.9747,2.0,22.9835,0.1338,fields/case_g033_op01.npz,structure_features/case_g033_op01.npz
legacy_stage4,case_g033_op02,case_g033,case_g033,train,op02,0.0,1526.179,0.003005,1.2705,6.9747,2.0,22.9835,0.1338,fields/case_g033_op02.npz,structure_features/case_g033_op02.npz
legacy_stage4,case_g033_op03,case_g033,case_g033,train,op03,0.0,861.47,0.075272,1.2705,6.9747,2.0,22.9835,0.1338,fields/case_g033_op03.npz,structure_features/case_g033_op03.npz
legacy_stage4,case_g033_op04,case_g033,case_g033,train,op04,0.0,2511.754,0.042554,1.2705,6.9747,2.0,22.9835,0.1338,fields/case_g033_op04.npz,structure_features/case_g033_op04.npz
legacy_stage4,case_g033_op05,case_g033,case_g033,train,op05,0.0,1107.015,0.012124,1.2705,6.9747,2.0,22.9835,0.1338,fields/case_g033_op05.npz,structure_features/case_g033_op05.npz
legacy_stage4,case_g033_op06,case_g033,case_g033,train,op06,0.0,1985.208,0.020741,1.2705,6.9747,2.0,22.9835,0.1338,fields/case_g033_op06.npz,structure_features/case_g033_op06.npz
legacy_stage4,case_g034_op01,case_g034,case_g034,train,op01,0.0,2718.681,0.008036,0.8061,8.0444,3.0,26.8125,0.3049,fields/case_g034_op01.npz,structure_features/case_g034_op01.npz
legacy_stage4,case_g034_op02,case_g034,case_g034,train,op02,0.0,2343.127,0.027429,0.8061,8.0444,3.0,26.8125,0.3049,fields/case_g034_op02.npz,structure_features/case_g034_op02.npz
legacy_stage4,case_g034_op03,case_g034,case_g034,train,op03,0.0,1203.177,0.075541,0.8061,8.0444,3.0,26.8125,0.3049,fields/case_g034_op03.npz,structure_features/case_g034_op03.npz
legacy_stage4,case_g034_op04,case_g034,case_g034,train,op04,0.0,1831.474,0.038002,0.8061,8.0444,3.0,26.8125,0.3049,fields/case_g034_op04.npz,structure_features/case_g034_op04.npz
legacy_stage4,case_g034_op05,case_g034,case_g034,train,op05,0.0,1737.158,0.003157,0.8061,8.0444,3.0,26.8125,0.3049,fields/case_g034_op05.npz,structure_features/case_g034_op05.npz
legacy_stage4,case_g034_op06,case_g034,case_g034,train,op06,0.0,627.685,0.012652,0.8061,8.0444,3.0,26.8125,0.3049,fields/case_g034_op06.npz,structure_features/case_g034_op06.npz
legacy_stage4,case_g035_op01,case_g035,case_g035,train,op01,0.0,2258.515,0.04143,0.6566,2.018,5.0,23.8754,4.6792,fields/case_g035_op01.npz,structure_features/case_g035_op01.npz
legacy_stage4,case_g035_op02,case_g035,case_g035,train,op02,0.0,992.326,0.018101,0.6566,2.018,5.0,23.8754,4.6792,fields/case_g035_op02.npz,structure_features/case_g035_op02.npz
legacy_stage4,case_g035_op03,case_g035,case_g035,train,op03,0.0,546.398,0.008268,0.6566,2.018,5.0,23.8754,4.6792,fields/case_g035_op03.npz,structure_features/case_g035_op03.npz
legacy_stage4,case_g035_op04,case_g035,case_g035,train,op04,0.0,1560.012,0.062564,0.6566,2.018,5.0,23.8754,4.6792,fields/case_g035_op04.npz,structure_features/case_g035_op04.npz
legacy_stage4,case_g035_op05,case_g035,case_g035,train,op05,0.0,1914.917,0.004681,0.6566,2.018,5.0,23.8754,4.6792,fields/case_g035_op05.npz,structure_features/case_g035_op05.npz
legacy_stage4,case_g035_op06,case_g035,case_g035,train,op06,0.0,2808.741,0.012801,0.6566,2.018,5.0,23.8754,4.6792,fields/case_g035_op06.npz,structure_features/case_g035_op06.npz
legacy_stage4,case_g036_op01,case_g036,case_g036,train,op01,0.0,1525.527,0.003568,1.0281,4.6732,6.0,24.7462,1.5513,fields/case_g036_op01.npz,structure_features/case_g036_op01.npz
legacy_stage4,case_g036_op02,case_g036,case_g036,train,op02,0.0,2979.16,0.099295,1.0281,4.6732,6.0,24.7462,1.5513,fields/case_g036_op02.npz,structure_features/case_g036_op02.npz
legacy_stage4,case_g036_op03,case_g036,case_g036,train,op03,0.0,762.244,0.046624,1.0281,4.6732,6.0,24.7462,1.5513,fields/case_g036_op03.npz,structure_features/case_g036_op03.npz
legacy_stage4,case_g036_op04,case_g036,case_g036,train,op04,0.0,1167.375,0.006726,1.0281,4.6732,6.0,24.7462,1.5513,fields/case_g036_op04.npz,structure_features/case_g036_op04.npz
legacy_stage4,case_g036_op05,case_g036,case_g036,train,op05,0.0,2119.989,0.01359,1.0281,4.6732,6.0,24.7462,1.5513,fields/case_g036_op05.npz,structure_features/case_g036_op05.npz
legacy_stage4,case_g036_op06,case_g036,case_g036,train,op06,0.0,2405.816,0.027262,1.0281,4.6732,6.0,24.7462,1.5513,fields/case_g036_op06.npz,structure_features/case_g036_op06.npz
legacy_stage4,case_g037_op01,case_g037,case_g037,train,op01,0.0,2421.544,0.012476,0.5457,5.114,2.0,23.1172,1.8082,fields/case_g037_op01.npz,structure_features/case_g037_op01.npz
legacy_stage4,case_g037_op02,case_g037,case_g037,train,op02,0.0,2910.967,0.006919,0.5457,5.114,2.0,23.1172,1.8082,fields/case_g037_op02.npz,structure_features/case_g037_op02.npz
legacy_stage4,case_g037_op03,case_g037,case_g037,train,op03,0.0,967.767,0.022995,0.5457,5.114,2.0,23.1172,1.8082,fields/case_g037_op03.npz,structure_features/case_g037_op03.npz
legacy_stage4,case_g037_op04,case_g037,case_g037,train,op04,0.0,1885.112,0.003254,0.5457,5.114,2.0,23.1172,1.8082,fields/case_g037_op04.npz,structure_features/case_g037_op04.npz
legacy_stage4,case_g037_op05,case_g037,case_g037,train,op05,0.0,763.707,0.086815,0.5457,5.114,2.0,23.1172,1.8082,fields/case_g037_op05.npz,structure_features/case_g037_op05.npz
legacy_stage4,case_g037_op06,case_g037,case_g037,train,op06,0.0,1351.902,0.038514,0.5457,5.114,2.0,23.1172,1.8082,fields/case_g037_op06.npz,structure_features/case_g037_op06.npz
legacy_stage4,case_g038_op01,case_g038,case_g038,train,op01,0.0,2707.684,0.04689,0.5085,6.5168,4.0,23.1915,4.9224,fields/case_g038_op01.npz,structure_features/case_g038_op01.npz
legacy_stage4,case_g038_op02,case_g038,case_g038,train,op02,0.0,1576.034,0.011287,0.5085,6.5168,4.0,23.1915,4.9224,fields/case_g038_op02.npz,structure_features/case_g038_op02.npz
legacy_stage4,case_g038_op03,case_g038,case_g038,train,op03,0.0,1143.712,0.004435,0.5085,6.5168,4.0,23.1915,4.9224,fields/case_g038_op03.npz,structure_features/case_g038_op03.npz
legacy_stage4,case_g038_op04,case_g038,case_g038,train,op04,0.0,2507.835,0.017961,0.5085,6.5168,4.0,23.1915,4.9224,fields/case_g038_op04.npz,structure_features/case_g038_op04.npz
legacy_stage4,case_g038_op05,case_g038,case_g038,train,op05,0.0,707.543,0.099809,0.5085,6.5168,4.0,23.1915,4.9224,fields/case_g038_op05.npz,structure_features/case_g038_op05.npz
legacy_stage4,case_g038_op06,case_g038,case_g038,train,op06,0.0,2071.426,0.005416,0.5085,6.5168,4.0,23.1915,4.9224,fields/case_g038_op06.npz,structure_features/case_g038_op06.npz
legacy_stage4,case_g039_op01,case_g039,case_g039,train,op01,0.0,1845.064,0.074421,0.8484,7.6339,6.0,28.549,4.7948,fields/case_g039_op01.npz,structure_features/case_g039_op01.npz
legacy_stage4,case_g039_op02,case_g039,case_g039,train,op02,0.0,559.893,0.004082,0.8484,7.6339,6.0,28.549,4.7948,fields/case_g039_op02.npz,structure_features/case_g039_op02.npz
legacy_stage4,case_g039_op03,case_g039,case_g039,train,op03,0.0,2742.7,0.007909,0.8484,7.6339,6.0,28.549,4.7948,fields/case_g039_op03.npz,structure_features/case_g039_op03.npz
legacy_stage4,case_g039_op04,case_g039,case_g039,train,op04,0.0,1175.02,0.049479,0.8484,7.6339,6.0,28.549,4.7948,fields/case_g039_op04.npz,structure_features/case_g039_op04.npz
legacy_stage4,case_g039_op05,case_g039,case_g039,train,op05,0.0,2250.841,0.01099,0.8484,7.6339,6.0,28.549,4.7948,fields/case_g039_op05.npz,structure_features/case_g039_op05.npz
legacy_stage4,case_g039_op06,case_g039,case_g039,train,op06,0.0,1414.939,0.028898,0.8484,7.6339,6.0,28.549,4.7948,fields/case_g039_op06.npz,structure_features/case_g039_op06.npz
legacy_stage4,case_g040_op01,case_g040,case_g040,train,op01,0.0,567.573,0.02515,1.4532,3.4583,5.0,22.2608,0.5765,fields/case_g040_op01.npz,structure_features/case_g040_op01.npz
legacy_stage4,case_g040_op02,case_g040,case_g040,train,op02,0.0,2409.115,0.006243,1.4532,3.4583,5.0,22.2608,0.5765,fields/case_g040_op02.npz,structure_features/case_g040_op02.npz
legacy_stage4,case_g040_op03,case_g040,case_g040,train,op03,0.0,1809.879,0.00494,1.4532,3.4583,5.0,22.2608,0.5765,fields/case_g040_op03.npz,structure_features/case_g040_op03.npz
legacy_stage4,case_g040_op04,case_g040,case_g040,train,op04,0.0,2757.412,0.015979,1.4532,3.4583,5.0,22.2608,0.5765,fields/case_g040_op04.npz,structure_features/case_g040_op04.npz
legacy_stage4,case_g040_op05,case_g040,case_g040,train,op05,0.0,1619.993,0.0743,1.4532,3.4583,5.0,22.2608,0.5765,fields/case_g040_op05.npz,structure_features/case_g040_op05.npz
legacy_stage4,case_g040_op06,case_g040,case_g040,train,op06,0.0,1089.219,0.03134,1.4532,3.4583,5.0,22.2608,0.5765,fields/case_g040_op06.npz,structure_features/case_g040_op06.npz
legacy_stage4,case_g041_op01,case_g041,case_g041,train,op01,0.0,1130.121,0.022361,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op01.npz,structure_features/case_g041_op01.npz
legacy_stage4,case_g041_op02,case_g041,case_g041,train,op02,0.0,589.532,0.091023,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op02.npz,structure_features/case_g041_op02.npz
legacy_stage4,case_g041_op03,case_g041,case_g041,train,op03,0.0,2110.674,0.00698,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op03.npz,structure_features/case_g041_op03.npz
legacy_stage4,case_g041_op04,case_g041,case_g041,train,op04,0.0,2930.136,0.038923,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op04.npz,structure_features/case_g041_op04.npz
legacy_stage4,case_g041_op05,case_g041,case_g041,train,op05,0.0,2409.145,0.005174,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op05.npz,structure_features/case_g041_op05.npz
legacy_stage4,case_g041_op06,case_g041,case_g041,train,op06,0.0,1491.309,0.012189,1.444,3.5557,5.0,21.0841,2.4968,fields/case_g041_op06.npz,structure_features/case_g041_op06.npz
legacy_stage4,case_g042_op01,case_g042,case_g042,train,op01,0.0,1964.92,0.012545,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op01.npz,structure_features/case_g042_op01.npz
legacy_stage4,case_g042_op02,case_g042,case_g042,train,op02,0.0,918.403,0.046676,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op02.npz,structure_features/case_g042_op02.npz
legacy_stage4,case_g042_op03,case_g042,case_g042,train,op03,0.0,1600.892,0.003107,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op03.npz,structure_features/case_g042_op03.npz
legacy_stage4,case_g042_op04,case_g042,case_g042,train,op04,0.0,2215.544,0.006813,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op04.npz,structure_features/case_g042_op04.npz
legacy_stage4,case_g042_op05,case_g042,case_g042,train,op05,0.0,850.192,0.030694,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op05.npz,structure_features/case_g042_op05.npz
legacy_stage4,case_g042_op06,case_g042,case_g042,train,op06,0.0,2959.021,0.099498,0.5286,4.6296,6.0,25.6956,0.489,fields/case_g042_op06.npz,structure_features/case_g042_op06.npz
legacy_stage4,case_g043_op01,case_g043,case_g043,train,op01,0.0,2011.231,0.097027,0.9065,4.0362,3.0,29.2876,1.624,fields/case_g043_op01.npz,structure_features/case_g043_op01.npz
legacy_stage4,case_g043_op02,case_g043,case_g043,train,op02,0.0,1634.315,0.010561,0.9065,4.0362,3.0,29.2876,1.624,fields/case_g043_op02.npz,structure_features/case_g043_op02.npz
